Subkey,Acc,Acc_Norm
custom|arc:challenge|0,0.294,0.322
custom|arc:easy|0,0.638,0.632
custom|commonsense_qa|0,0.341,0.309
custom|hellaswag|0,0.38,0.461
custom|mmlu:abstract_algebra|0,0.21,0.23
custom|mmlu:anatomy|0,0.362962962962963,0.362962962962963
custom|mmlu:astronomy|0,0.28289473684210525,0.39473684210526316
custom|mmlu:business_ethics|0,0.46,0.39
custom|mmlu:clinical_knowledge|0,0.3018867924528302,0.37735849056603776
custom|mmlu:college_biology|0,0.3402777777777778,0.3472222222222222
custom|mmlu:college_chemistry|0,0.22,0.25
custom|mmlu:college_computer_science|0,0.29,0.27
custom|mmlu:college_mathematics|0,0.12,0.22
custom|mmlu:college_medicine|0,0.30057803468208094,0.2774566473988439
custom|mmlu:college_physics|0,0.13725490196078433,0.14705882352941177
custom|mmlu:computer_security|0,0.29,0.37
custom|mmlu:conceptual_physics|0,0.4127659574468085,0.31063829787234043
custom|mmlu:econometrics|0,0.21929824561403508,0.23684210526315788
custom|mmlu:electrical_engineering|0,0.2827586206896552,0.2689655172413793
custom|mmlu:elementary_mathematics|0,0.2724867724867725,0.2751322751322751
custom|mmlu:formal_logic|0,0.24603174603174602,0.24603174603174602
custom|mmlu:global_facts|0,0.27,0.24
custom|mmlu:high_school_biology|0,0.3258064516129032,0.3741935483870968
custom|mmlu:high_school_chemistry|0,0.15763546798029557,0.23645320197044334
custom|mmlu:high_school_computer_science|0,0.24,0.28
custom|mmlu:high_school_european_history|0,0.296969696969697,0.45454545454545453
custom|mmlu:high_school_geography|0,0.3383838383838384,0.3939393939393939
custom|mmlu:high_school_government_and_politics|0,0.37305699481865284,0.40932642487046633
custom|mmlu:high_school_macroeconomics|0,0.26153846153846155,0.2923076923076923
custom|mmlu:high_school_mathematics|0,0.16296296296296298,0.18888888888888888
custom|mmlu:high_school_microeconomics|0,0.3403361344537815,0.39915966386554624
custom|mmlu:high_school_physics|0,0.2582781456953642,0.24503311258278146
custom|mmlu:high_school_psychology|0,0.42935779816513764,0.42018348623853213
custom|mmlu:high_school_statistics|0,0.26851851851851855,0.25925925925925924
custom|mmlu:high_school_us_history|0,0.3235294117647059,0.3284313725490196
custom|mmlu:high_school_world_history|0,0.32489451476793246,0.31223628691983124
custom|mmlu:human_aging|0,0.40358744394618834,0.3452914798206278
custom|mmlu:human_sexuality|0,0.4351145038167939,0.3969465648854962
custom|mmlu:international_law|0,0.18181818181818182,0.32231404958677684
custom|mmlu:jurisprudence|0,0.28703703703703703,0.3425925925925926
custom|mmlu:logical_fallacies|0,0.26380368098159507,0.32515337423312884
custom|mmlu:machine_learning|0,0.2857142857142857,0.25
custom|mmlu:management|0,0.36893203883495146,0.44660194174757284
custom|mmlu:marketing|0,0.4230769230769231,0.41025641025641024
custom|mmlu:medical_genetics|0,0.31,0.36
custom|mmlu:miscellaneous|0,0.44189016602809705,0.4163473818646232
custom|mmlu:moral_disputes|0,0.2832369942196532,0.22832369942196531
custom|mmlu:moral_scenarios|0,0.23798882681564246,0.27262569832402234
custom|mmlu:nutrition|0,0.2679738562091503,0.3431372549019608
custom|mmlu:philosophy|0,0.3054662379421222,0.3279742765273312
custom|mmlu:prehistory|0,0.404320987654321,0.3271604938271605
custom|mmlu:professional_accounting|0,0.25886524822695034,0.22340425531914893
custom|mmlu:professional_law|0,0.237,0.254
custom|mmlu:professional_medicine|0,0.29044117647058826,0.3161764705882353
custom|mmlu:professional_psychology|0,0.2875816993464052,0.28104575163398693
custom|mmlu:public_relations|0,0.4,0.2727272727272727
custom|mmlu:security_studies|0,0.3224489795918367,0.2612244897959184
custom|mmlu:sociology|0,0.2885572139303483,0.29850746268656714
custom|mmlu:us_foreign_policy|0,0.29,0.34
custom|mmlu:virology|0,0.25301204819277107,0.30120481927710846
custom|mmlu:world_religions|0,0.4327485380116959,0.49122807017543857
custom|openbookqa|0,0.202,0.356
custom|piqa|0,0.677,0.701
custom|siqa|0,0.385,0.405
custom|winogrande|0,0.513,0.522
custom|arc:_average|0,0.46599999999999997,0.477
custom|mmlu:_average|0,0.29966808797272554,0.3151334653832173
all,0.3155550925299285,0.3333939619514368
